Contributor Provided ID,Wire Number,Class Number,Customer Number,Customer Name,Firm Number,UUID,User Name,Business eMail,Customer Country,Customer State,Customer City,Transaction Id,Primary Supplied Ticker(s),Author(s),Title,Post Date,Transaction Date
635ba6183ba40004635ba6183ba40005,3755,1,30430376,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,IL,CHICAGO,1b3c605e26fed5b6,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/12/19 10:22
61fb7ebe30a0000161fb7ebe30a00002,3755,1,30272007,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,LONDON,5465be04fa5a5b2b,,,Undisclosed Report Title,2022/02/03 7:05,2022/12/16 16:46
61fb7ebe30a0000161fb7ebe30a00002,3755,1,30467789,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,DERBY,91a960991eabfe25,,,Undisclosed Report Title,2022/02/03 7:05,2022/12/15 15:28
635ba6183ba40004635ba6183ba40005,3755,1,30467789,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,DERBY,0468de8b939faef9,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/12/15 15:21
61fb7ebe30a0000161fb7ebe30a00002,3755,1,142712,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,5b88b0e6e347d01c,,,Undisclosed Report Title,2022/02/03 7:05,2022/12/15 7:42
628e451e24e00000628e451e24e00001,3755,1,142712,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,bef371ccac8b76ec,,Team Coverage,Undisclosed Report Title,2022/05/25 15:02,2022/12/15 7:41
62fd002a3b58000262fd002a3b580003,3755,1,142712,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,db1058446bf5f46b,,Team Coverage,Undisclosed Report Title,2022/08/17 14:50,2022/12/15 7:40
62fd002a3b58000262fd002a3b580003,3755,1,142712,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,ca495a85dc41c3bf,,Team Coverage,Undisclosed Report Title,2022/08/17 14:50,2022/12/15 7:40
62fd002a3b58000262fd002a3b580003,3755,1,142712,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,9ff2994bc8c7288a,,Team Coverage,Undisclosed Report Title,2022/08/17 14:50,2022/12/15 7:40
63159dbe30a0000063159dbe30a00001,3755,1,142712,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,4164e97d4f6dd752,,Team Coverage,Undisclosed Report Title,2022/09/05 6:57,2022/12/15 7:39
63159dbe30a0000063159dbe30a00001,3755,1,142712,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,c1600e64e310ca04,,Team Coverage,Undisclosed Report Title,2022/09/05 6:57,2022/12/15 7:39
61fb7ebe30a0000161fb7ebe30a00002,3755,1,30272007,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,LONDON,3a5ea5a640247080,,,Undisclosed Report Title,2022/02/03 7:05,2022/12/12 15:26
61fb7ebe30a0000161fb7ebe30a00002,3755,1,30026228,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,BI,,DOUGLAS,774860ecd01bfcec,,,Undisclosed Report Title,2022/02/03 7:05,2022/12/12 12:15
635ba6183ba40004635ba6183ba40005,3755,1,275853,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NJ,JERSEY CITY,49c026237d11a351,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/12/06 10:35
6373a527371400076373a52737140008,3755,1,30486632,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,b530b7de81d02158,,Team Coverage,Undisclosed Report Title,2022/11/15 14:41,2022/11/16 1:47
6373a5d93ba400136373a5d93ba40014,3755,2,30046994,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,3e3274e5f226a66b,,Team Coverage,Undisclosed Report Title,2022/11/15 14:44,2022/11/15 21:24
63735fbb30a0000163735fbb30a00002,3755,1,30222620,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,SP,,SINGAPORE,8697d8215db00fe8,,Team Coverage,Undisclosed Report Title,2022/11/15 9:45,2022/11/15 9:47
6372662c3ba400006372662c3ba40001,3755,1,30486632,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,3bfc20a89ef25a7b,,Team Coverage,Undisclosed Report Title,2022/11/14 16:00,2022/11/15 5:37
637266f030a00000637266f030a00001,3755,2,722995,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,0c44b8bd9f96c715,,Team Coverage,Undisclosed Report Title,2022/11/14 16:04,2022/11/15 1:33
637266f030a00000637266f030a00001,3755,2,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,962c48bf53b502dc,,Team Coverage,Undisclosed Report Title,2022/11/14 16:04,2022/11/14 16:06
635ba6183ba40004635ba6183ba40005,3755,1,30156479,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NY,NEW YORK,14d33f05f0ac393d,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/11/14 15:28
635fc4903ba40000635fc4903ba40001,3755,2,30435993,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,1301b719c053dc60,,Team Coverage,Undisclosed Report Title,2022/10/31 12:50,2022/11/14 2:07
635ba6183ba40004635ba6183ba40005,3755,1,30329609,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,S,,STOCKHOLM,b4ad36ca4f49b583,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/11/08 20:15
635ba6183ba40004635ba6183ba40005,3755,1,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,ce3a6d15f5ff4693,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/11/08 0:52
62fa41643714000262fa416437140003,3755,1,30310950,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,KS,,SEOUL,f2563658152d949b,,Team Coverage,Undisclosed Report Title,2022/08/15 12:51,2022/11/03 11:29
62fa41643714000262fa416437140003,3755,1,30310950,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,KS,,SEOUL,df1184863a462e7f,,Team Coverage,Undisclosed Report Title,2022/08/15 12:51,2022/11/03 11:28
627e3dd93b580006627e3dd93b580007,3755,1,30310950,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,KS,,SEOUL,2d24a67721253933,,Team Coverage,Undisclosed Report Title,2022/05/13 11:15,2022/11/03 11:28
627e3dd93b580006627e3dd93b580007,3755,1,30310950,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,KS,,SEOUL,d7acda34c53e6fcb,,Team Coverage,Undisclosed Report Title,2022/05/13 11:15,2022/11/03 11:28
62fa41643714000262fa416437140003,3755,1,30310950,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,KS,,SEOUL,8f7e5c771492bda6,,Team Coverage,Undisclosed Report Title,2022/08/15 12:51,2022/11/03 11:24
627e3dd93b580006627e3dd93b580007,3755,1,30310950,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,KS,,SEOUL,1ed51afb34773f06,,Team Coverage,Undisclosed Report Title,2022/05/13 11:15,2022/11/03 11:20
635ba6183ba40004635ba6183ba40005,3755,1,30467789,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,DERBY,186874aeae80db24,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/11/02 14:42
635ba6183ba40004635ba6183ba40005,3755,1,30422703,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,LONDON,75f5a011317521d2,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/11/02 9:13
635ba6183ba40004635ba6183ba40005,3755,1,30430376,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,IL,CHICAGO,808ddbec0632a66f,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/10/31 22:17
635ba6183ba40004635ba6183ba40005,3755,1,30249520,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,IL,CHICAGO,f7157d9264542d5c,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/10/31 20:45
635ba6183ba40004635ba6183ba40005,3755,1,30249520,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,IL,CHICAGO,5fb822667bbba85e,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/10/31 20:45
635ba6183ba40004635ba6183ba40005,3755,1,30156479,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NY,NEW YORK,dce3d0f90e602b6d,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/10/31 15:14
62ea36ca24e0000162ea36ca24e00002,3755,1,30238614,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NY,NEW YORK,6a52780fe8fd72fc,,Team Coverage,Undisclosed Report Title,2022/08/03 8:50,2022/10/28 17:55
63175ed03ba4000563175ed03ba40006,3755,1,30238614,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NY,NEW YORK,2802132a3db3670d,,Team Coverage,Undisclosed Report Title,2022/09/06 14:53,2022/10/28 17:32
635ba6183ba40004635ba6183ba40005,3755,1,30085475,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CT,STAMFORD,b09b63a658857db9,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/10/28 16:09
635ba6183ba40004635ba6183ba40005,3755,1,30227987,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,IL,CHICAGO,0174857cbacdf615,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/10/28 14:50
635ba6183ba40004635ba6183ba40005,3755,1,30022690,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CT,GREENWICH,22bca99c1f91883d,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/10/28 13:08
635ba6183ba40004635ba6183ba40005,3755,1,275853,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NJ,JERSEY CITY,8895028b9eeb975a,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/10/28 10:53
635ba6183ba40004635ba6183ba40005,3755,1,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,92b3e64e7c816ad8,,Team Coverage,Undisclosed Report Title,2022/10/28 9:51,2022/10/28 9:52
63159dbe30a0000063159dbe30a00001,3755,1,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,ef85e6560cce1a23,,Team Coverage,Undisclosed Report Title,2022/09/05 6:57,2022/10/21 7:03
6228815d3b5800006228815d3b580001,3755,1,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,d08623c3f63c0ccf,,Team Coverage,Undisclosed Report Title,2022/03/09 10:28,2022/10/19 7:52
63159dbe30a0000063159dbe30a00001,3755,1,30409082,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,2ee67b643fa57fd5,,Team Coverage,Undisclosed Report Title,2022/09/05 6:57,2022/10/17 2:18
6315f84f3ba400026315f84f3ba40003,3755,2,30069914,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,c0f160a8bf8203af,,Team Coverage,Undisclosed Report Title,2022/09/05 13:23,2022/10/13 5:05
6315f84f3ba400026315f84f3ba40003,3755,2,30069914,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,cd40771504210bc5,,Team Coverage,Undisclosed Report Title,2022/09/05 13:23,2022/10/13 5:05
62288276371400056228827637140006,3755,2,30409082,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,d3faf773983e3f43,,Team Coverage,Undisclosed Report Title,2022/03/09 10:33,2022/10/11 4:18
63175ed03ba4000563175ed03ba40006,3755,1,30189741,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,TH,,BANGKOK,23a0301a7210a324,,Team Coverage,Undisclosed Report Title,2022/09/06 14:53,2022/09/29 8:11
6315f84f3ba400026315f84f3ba40003,3755,2,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,c4c6a58c59d4561a,,Team Coverage,Undisclosed Report Title,2022/09/05 13:23,2022/09/22 1:42
63175ed03ba4000563175ed03ba40006,3755,1,30253984,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,CH,ZH,KUSNACHT,749bc8957c5f1656,,Team Coverage,Undisclosed Report Title,2022/09/06 14:53,2022/09/19 9:00
63159dbe30a0000063159dbe30a00001,3755,1,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,9e2b12b319828288,,Team Coverage,Undisclosed Report Title,2022/09/05 6:57,2022/09/12 2:57
62e8f7fe24e0000062e8f7fe24e00001,3755,1,30321835,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,MA,,KUALA LUMPUR,afba113ae74129a2,,Team Coverage,Undisclosed Report Title,2022/08/02 10:10,2022/09/10 7:45
63175ed03ba4000563175ed03ba40006,3755,1,541909,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,c5774a40243face9,,Team Coverage,Undisclosed Report Title,2022/09/06 14:53,2022/09/07 2:25
63175ed03ba4000563175ed03ba40006,3755,1,30502250,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CT,GREENWICH,18af268a490ffd99,,Team Coverage,Undisclosed Report Title,2022/09/06 14:53,2022/09/07 0:40
63175ed03ba4000563175ed03ba40006,3755,1,30368947,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,a280335a9ff0a586,,Team Coverage,Undisclosed Report Title,2022/09/06 14:53,2022/09/06 15:28
63159dbe30a0000063159dbe30a00001,3755,1,30085475,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CT,STAMFORD,78f1695b8a99b3e5,,Team Coverage,Undisclosed Report Title,2022/09/05 6:57,2022/09/05 22:12
6315f84f3ba400026315f84f3ba40003,3755,2,30046994,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,060d0523e2ae01e1,,Team Coverage,Undisclosed Report Title,2022/09/05 13:23,2022/09/05 21:57
62fa41643714000262fa416437140003,3755,1,30363622,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,CN,,BEIJING,c9df49d68cef6835,,Team Coverage,Undisclosed Report Title,2022/08/15 12:51,2022/09/05 12:16
63159dbe30a0000063159dbe30a00001,3755,1,30084401,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,I,,MODENA,72690eeec09ea879,,Team Coverage,Undisclosed Report Title,2022/09/05 6:57,2022/09/05 7:32
63159dbe30a0000063159dbe30a00001,3755,1,30367740,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,IN,MH,THANE,465e2bc3f4f757d8,,Team Coverage,Undisclosed Report Title,2022/09/05 6:57,2022/09/05 7:27
63159dbe30a0000063159dbe30a00001,3755,1,30520452,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,b0c3791f5d1ca84c,,Team Coverage,Undisclosed Report Title,2022/09/05 6:57,2022/09/05 6:57
63159dbe30a0000063159dbe30a00001,3755,1,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,edb9ed0eb752a5d5,,Team Coverage,Undisclosed Report Title,2022/09/05 6:57,2022/09/05 6:57
63159b4a3714000063159b4a37140001,3755,1,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,e142486a6acbcf03,,Team Coverage,Undisclosed Report Title,2022/09/05 6:46,2022/09/05 6:47
63159b4a3714000063159b4a37140001,3755,1,30079178,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,LONDON,c16578f0fbe2345a,,Team Coverage,Undisclosed Report Title,2022/09/05 6:46,2022/09/05 6:47
628e451e24e00000628e451e24e00001,3755,1,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,3f6d53f7efbaa435,,Team Coverage,Undisclosed Report Title,2022/05/25 15:02,2022/09/01 1:40
62ea62843ba4000662ea62843ba40007,3755,2,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,5b12a8bf05198c31,,Team Coverage,Undisclosed Report Title,2022/08/03 11:56,2022/09/01 1:39
62fa41643714000262fa416437140003,3755,1,30222620,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,SP,,SINGAPORE,3ea66966512c6e61,,Team Coverage,Undisclosed Report Title,2022/08/15 12:51,2022/08/16 1:57
620a3d813b580000620a3d813b580001,3755,1,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,c3b0e8d1baeb95b1,,,Undisclosed Report Title,2022/02/14 11:31,2022/08/11 23:44
61fb7ebe30a0000161fb7ebe30a00002,3755,1,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,871bff57efe83e5e,,,Undisclosed Report Title,2022/02/03 7:05,2022/08/10 6:37
62ea36ca24e0000162ea36ca24e00002,3755,1,30237702,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,SP,,SINGAPORE,9989e3c94a47b97b,,Team Coverage,Undisclosed Report Title,2022/08/03 8:50,2022/08/08 10:40
62288276371400056228827637140006,3755,2,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,087049bbd71e8330,,Team Coverage,Undisclosed Report Title,2022/03/09 10:33,2022/08/05 3:28
62ea36ca24e0000162ea36ca24e00002,3755,1,30420195,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NJ,MOUNT LAUREL,c31ef32d8317b16c,,Team Coverage,Undisclosed Report Title,2022/08/03 8:50,2022/08/03 17:35
62ea36ca24e0000162ea36ca24e00002,3755,1,30502250,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CT,GREENWICH,60792dca9e27fd8b,,Team Coverage,Undisclosed Report Title,2022/08/03 8:50,2022/08/03 12:49
62ea36ca24e0000162ea36ca24e00002,3755,1,30502250,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CT,GREENWICH,3f02ab06d6389c07,,Team Coverage,Undisclosed Report Title,2022/08/03 8:50,2022/08/03 10:57
62e425df3690000662e425df36900007,3755,1,30502250,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CT,GREENWICH,dbbb21f4b3a9d724,,Team Coverage,Undisclosed Report Title,2022/07/29 18:24,2022/08/03 10:08
62e425df3690000662e425df36900007,3755,1,30502250,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CT,GREENWICH,09853d65637a9ec1,,Team Coverage,Undisclosed Report Title,2022/07/29 18:24,2022/08/02 13:00
61fb7ebe30a0000161fb7ebe30a00002,3755,1,30427194,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,f8f9bc4005a814cf,,,Undisclosed Report Title,2022/02/03 7:05,2022/08/02 5:33
62e3a94430a0000062e3a94430a00001,3755,1,30502250,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CT,GREENWICH,aba31a373934d781,,Team Coverage,Undisclosed Report Title,2022/07/29 9:32,2022/07/29 14:33
62e3a94430a0000062e3a94430a00001,3755,1,30502250,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CT,GREENWICH,4c29a1ef7e9b587e,,Team Coverage,Undisclosed Report Title,2022/07/29 9:32,2022/07/29 10:40
627e3dd93b580006627e3dd93b580007,3755,1,311063,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,6087234909435d65,,Team Coverage,Undisclosed Report Title,2022/05/13 11:15,2022/07/26 6:11
627e3dd93b580006627e3dd93b580007,3755,1,311063,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,a3a54b62b57a99bc,,Team Coverage,Undisclosed Report Title,2022/05/13 11:15,2022/07/26 6:11
620a3d813b580000620a3d813b580001,3755,1,311063,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,67dfc62d0123d97f,,,Undisclosed Report Title,2022/02/14 11:31,2022/07/26 6:10
620a3d813b580000620a3d813b580001,3755,1,311063,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,5e12df064a0ff27c,,,Undisclosed Report Title,2022/02/14 11:31,2022/07/26 6:09
620a3d813b580000620a3d813b580001,3755,1,311063,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,38693c1324fd5830,,,Undisclosed Report Title,2022/02/14 11:31,2022/07/22 0:50
620a3d813b580000620a3d813b580001,3755,1,311063,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,a3adfe1879312966,,,Undisclosed Report Title,2022/02/14 11:31,2022/07/22 0:49
620b7bb224e00000620b7bb224e00001,3755,2,311063,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,c4a480a8cd3d1b8e,,,Undisclosed Report Title,2022/02/15 10:08,2022/07/22 0:48
620b7bb224e00000620b7bb224e00001,3755,2,311063,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,675a2aea1811bed1,,,Undisclosed Report Title,2022/02/15 10:08,2022/07/22 0:48
620a3d813b580000620a3d813b580001,3755,1,311063,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,6173db40d5fa3419,,,Undisclosed Report Title,2022/02/14 11:31,2022/07/22 0:47
620a3d813b580000620a3d813b580001,3755,1,311063,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,e505110ab2a02854,,,Undisclosed Report Title,2022/02/14 11:31,2022/07/22 0:47
620a3d813b580000620a3d813b580001,3755,1,311063,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,3088ef13803ef569,,,Undisclosed Report Title,2022/02/14 11:31,2022/07/22 0:47
628e451e24e00000628e451e24e00001,3755,1,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,09914aca83ac24ef,,Team Coverage,Undisclosed Report Title,2022/05/25 15:02,2022/07/20 2:12
628388d13b580010628388d13b580011,3755,1,30486632,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,035a1657dbc12d42,,Team Coverage,Undisclosed Report Title,2022/05/17 11:36,2022/07/12 2:27
6228815d3b5800006228815d3b580001,3755,1,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,aa9b74ab0b42c630,,Team Coverage,Undisclosed Report Title,2022/03/09 10:28,2022/06/30 7:22
62288276371400056228827637140006,3755,2,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,2d9b765810b40822,,Team Coverage,Undisclosed Report Title,2022/03/09 10:33,2022/06/27 5:11
62288276371400056228827637140006,3755,2,30394320,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,570110f20d21f3cd,,Team Coverage,Undisclosed Report Title,2022/03/09 10:33,2022/06/27 4:23
6285319e369000026285319e36900003,3755,1,30502250,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CT,GREENWICH,ab9c0c815378313d,,Team Coverage,Undisclosed Report Title,2022/05/18 17:49,2022/06/20 0:47
